SimTime,tb_top.ch_out,tb_top.adc_out[5:0]
0.896,-0.22169077266685691,36
0.897,-0.22502971607928671,36
0.898,-0.22828813669238815,36
0.899,-0.2314674804859137,36
0.9,-0.23456923497240156,36
0.901,-0.23759493261065084,36
0.902,-0.24244112199309109,36
0.903,-0.24627424568968503,36
0.904,-0.24938677795675865,36
0.905,-0.25201661745274695,36
0.906,-0.25435135690701893,36
0.907,-0.25653284444529184,36
0.908,-0.25866192471663718,36
0.909,-0.26080325794325254,36
0.91,-0.26299012560905666,36
0.911,-0.26522914245703333,36
0.912,-0.26750480554265454,36
0.913,-0.2697838220817943,36
0.914,-0.27201916855269681,36
0.915,-0.27415384380561136,36
0.916,-0.27612428866953148,36
0.917,-0.27786345361727149,36
0.918,-0.27930350437628121,36
0.919,-0.28037816289429335,36
0.92,-0.28102468774843664,36
0.921,-0.28118550390542418,36
0.922,-0.2808094966978088,36
0.923,-0.27985298899136218,36
0.924,-0.27828042380893303,36
0.925,-0.2760647771854266,36
0.926,-0.27318772780479184,36
0.927,-0.26963961106834433,36
0.928,-0.26541918572506445,36
0.929,-0.26053324112310905,36
0.93,-0.25499607258420837,36
0.931,-0.24882885142617606,36
0.932,-0.24205891483016473,36
0.933,-0.23471899913361874,36
0.934,-0.2268464382895661,36
0.935,-0.21848234722698498,36
0.936,-0.20967080773048419,36
0.937,-0.20045807228088564,36
0.938,-0.19089179910706233,36
0.939,-0.18102032953398575,36
0.94,-0.17089201660758277,36
0.941,-0.16055461196365137,36
0.942,-0.15005471601056308,36
0.943,-0.13943729473361965,36
0.944,-0.12874526481784385,36
0.945,-0.11801914733631408,36
0.946,-0.10729678896945047,36
0.947,-0.096613148609725835,36
0.948,-0.086000146265565555,36
0.949,-0.075486570404226738,36
0.95,-0.06509803926018648,27
0.951,-0.054857011174870733,27
0.952,-0.044782838715532992,27
0.953,-0.034891861134509705,27
0.954,-0.025197529662697442,27
0.955,-0.015710560170023466,27
0.956,-0.0064391078576601229,27
0.957,0.0026110411415679879,27
0.958,0.011436266099883685,27
0.959,0.020034900481650339,27
0.96,0.028407017320600102,27
0.961,0.036554214923382726,27
0.962,0.044479406212745695,27
0.963,0.052186614591232548,27
0.964,0.059680778773102482,27
0.965,0.066967568605992206,27
0.966,0.074053213491386147,27
0.967,0.080944344619919756,27
0.968,0.08764785186858827,27
0.969,0.094170755865765787,27
0.97,0.10052009541932665,27
0.971,0.10670283022500686,27
0.972,0.11272575852755216,27
0.973,0.11859544919655327,27
0.974,0.12431818750190543,27
0.975,0.12989993372972108,27
0.976,0.13534629366696141,27
0.977,0.14066249990032256,27
0.978,0.14585340281997661,27
0.979,0.15092347018933824,27
0.98,0.1558767941356361,27
0.981,0.16071710443012613,27
0.982,0.16544778695865495,27
0.983,0.1700719063303148,27
0.984,0.17459223163153009,27
0.985,0.17901126440256176,27
0.986,0.18333126799071187,27
0.987,0.18755429751720584,27
0.988,0.19168222978074734,27
0.989,0.1957167925081793,27
0.99,0.19965959244985865,27
0.991,0.20351214190275688,27
0.992,0.20727588332666352,27
0.993,0.21095221179710047,27
0.994,0.21454249511178189,27
0.995,0.21804809143498574,27
0.996,0.22147036442552839,27
0.997,0.22481069584882046,27
0.998,0.22807049572154414,27
0.999,0.23125121007878557,27
1,0.23435432648806431,27
1.001,0.23738137746281082,27
1.002,0.2422289116497382,27
1.003,0.24606337167274733,27
1.004,0.24917723184175899,27
1.005,0.25180839086846196,27
1.006,0.25414444153514015,27
1.007,0.25632723202008911,27
1.008,0.25845760702462417,27
1.009,0.26060022682285439,27
1.01,0.26278837295027979,27
1.011,0.26502866020113747,27
1.012,0.26730558568182672,27
1.013,0.26958585665882506,27
1.014,0.27182244966065855,27
1.015,0.27395836358753861,27
1.016,0.27593003931810334,27
1.017,0.27767042737449599,27
1.018,0.27911169353318188,27
1.019,0.28018755979059784,27
1.02,0.28083528477226699,27
1.021,0.28099729349298952,27
1.022,0.28062247133309975,27
1.023,0.27966714120584735,27
1.024,0.27809574618125749,27
1.025,0.27588126234111204,27
1.026,0.27300536841593898,27
1.027,0.26945839985333719,27
1.028,0.26523911544827639,27
1.029,0.26035430459461067,27
1.03,0.25481826265947755,27
1.031,0.2486521610058095,27
1.032,0.24188333685959168,27
1.033,0.23454452660281641,27
1.034,0.22667306423277686,27
1.035,0.2183100647224355,27
1.036,0.20949960990010624,27
1.037,0.20028795229003879,27
1.038,0.19072275016425846,27
1.039,0.18085234489061525,27
1.04,0.17072508955764243,27
1.041,0.16038873584347421,27
1.042,0.14988988419854976,27
1.043,0.13927350064997157,27
1.044,0.12858250192429824,27
1.045,0.11785740913588041,27
1.046,0.10713606900614885,27
1.047,0.096453440468326851,27
1.048,0.085841443571332013,27
1.049,0.075328866822656868,27
1.05,0.064941328496758904,36
1.051,0.05470128697479102,36
1.052,0.044628094863481828,36
1.053,0.034738091454392689,36
1.054,0.025044728017396475,36
1.055,0.015558720461149811,36
1.056,0.0062882240253088889,36
1.057,-0.0027609751190616899,36
1.058,-0.011585256206186972,36
1.059,-0.020182952662673385,36
1.06,-0.028554137484735259,36
1.061,-0.036700408941742285,36
1.062,-0.044624679919398003,36
1.063,-0.052330973783436652,36
1.064,-0.059824229211541263,36
1.065,-0.067110116015004037,36
1.066,-0.074194863559195107,36
1.067,-0.081085102998864275,36
1.068,-0.087787724175348414,36
1.069,-0.094309747681589007,36
1.07,-0.10065821229025217,36
1.071,-0.10684007766208858,36
1.072,-0.11286214200708013,36
1.073,-0.11873097416027376,36
1.074,-0.12445285935723964,36
1.075,-0.13003375784998236,36
1.076,-0.1354792753915712,36
1.077,-0.14079464453502488,36
1.078,-0.14598471563705115,36
1.079,-0.15105395642781225,36
1.08,-0.15600645900149471,36
1.081,-0.16084595309652147,36
1.082,-0.16557582456611397,36
1.083,-0.17019913798694561,36
1.084,-0.17471866241322709,36
1.085,-0.17913689935320945,36
1.086,-0.18345611212238738,36
1.087,-0.18767835581038014,36
1.088,-0.19180550718448511,36
1.089,-0.19583929394033772,36
1.09,-0.19978132279728458,36
1.091,-0.20363310602148318,36
1.092,-0.20739608604210391,36
1.093,-0.21107165790424304,36
1.094,-0.21466118937538164,36
1.095,-0.21816603858975578,36
1.096,-0.22158756917632977,36
1.097,-0.22492716287085102,36
1.098,-0.22818622966052599,36
1.099,-0.23136621555115164,36
1.1,-0.23446860808114323,36
1.101,-0.23749493973501118,36
1.102,-0.24234175913073122,36
1.103,-0.24617550886364858,36
1.104,-0.24928866321530893,36
1.105,-0.2519191208692052,36
1.106,-0.25425447457960371,36
1.107,-0.2564365724969595,36
1.108,-0.25856625929492333,36
1.109,-0.26070819522011462,36
1.11,-0.26289566178071733,36
1.111,-0.26513527374382523,36
1.112,-0.26741152818886577,36
1.113,-0.26969113235551501,36
1.114,-0.27192706274566691,36
1.115,-0.27406231823306926,36
1.116,-0.27603333967006327,36
1.117,-0.27777307755266201,36
1.118,-0.27921369763136539,36
1.119,-0.28028892187680876,36
1.12,-0.28093600888887699,36
1.121,-0.28109738365689385,36
1.122,-0.28072193153587827,36
1.123,-0.27976597541392423,36
1.124,-0.27819395833606037,36
1.125,-0.2759788563592297,36
1.126,-0.27310234818927837,36
1.127,-0.26955476924927918,36
1.128,-0.26533487830983077,36
1.129,-0.26044946474057001,36
1.13,-0.25491282388457004,36
1.131,-0.24874612708085111,36
1.132,-0.24197671153163705,36
1.133,-0.23463731359530887,36
1.134,-0.22676526724569757,36
1.135,-0.2184016874324515,36
1.136,-0.2095906559607178,36
1.137,-0.20037842533172556,36
1.138,-0.19081265379462478,36
1.139,-0.1809416826945347,36
1.14,-0.17081386509740124,36
1.141,-0.16047695265891382,36
1.142,-0.14997754580720862,36
1.143,-0.1393606105472259,36
1.144,-0.12866906358350177,36
1.145,-0.1179434260085036,36
1.146,-0.10722154452191685,36
1.147,-0.096538378035356892,36
1.148,-0.085925846576269699,36
1.149,-0.075412738630811688,36
1.15,-0.065024672452238946,27
1.151,-0.054784106400636731,27
1.152,-0.04471039306179897,27
1.153,-0.034819871706484484,27
1.154,-0.025125993583894883,27
1.155,-0.015639474582145887,27
1.156,-0.0063684699204825113,27
1.157,0.0026812342503130526,27
1.158,0.011506017184620354,27
1.159,0.020104212329073043,27
1.16,0.028475892699786412,27
1.161,0.036622656585905473,27
1.162,0.044547416892784339,27
1.163,0.052254197005683865,27
1.164,0.059747935621690507,27
1.165,0.067034302571377463,27
1.166,0.074119527239274202,27
1.167,0.081010240799169048,27
1.168,0.087713333111317252,27
1.169,0.094235824787459344,27
1.17,0.10058475461894192,27
1.171,0.10676708228507829,27
1.172,0.11278960601429588,27
1.173,0.11865889465997083,27
1.174,0.12438123347588689,27
1.175,0.12996258273214736,27
1.176,0.13540854819980605,27
1.177,0.14072436244975281,27
1.178,0.1459148758564538,27
1.179,0.15098455616771767,27
1.18,0.15593749549526606,27
1.181,0.16077742359494646,27
1.182,0.16550772633729494,27
1.183,0.17013146831619033,27
1.184,0.17465141860294031,27
1.185,0.1790700787227851,27
1.186,0.18338971200810131,27
1.187,0.18761237356528385,27
1.188,0.19173994017829976,27
1.189,0.19577413955934919,27
1.19,0.19971657844423898,27
1.191,0.20356876911548302,27
1.192,0.20733215401850502,27
1.193,0.21100812821455203,27
1.194,0.21459805948715413,27
1.195,0.21810330598649513,27
1.196,0.22152523135738666,27
1.197,0.22486521735132345,27
1.198,0.22812467397116004,27
1.199,0.23130504723824277,27
1.2,0.23440782470643828,27
1.201,0.23743453887561103,27
1.202,0.24228173837899386,27
1.203,0.24611586582709308,27
1.204,0.24922939551651968,27
1.205,0.25186022614573711,27
1.206,0.25419595048388782,27
1.207,0.25637841669620914,27
1.208,0.25850846947104089,27
1.209,0.26065076906959916,27
1.21,0.26283859701457246,27
1.211,0.26507856808746755,27
1.212,0.26735517938203424,27
1.213,0.26963513815218065,27
1.214,0.27187142091394295,27
1.215,0.27400702655512205,27
1.216,0.27597839594202389,27
1.217,0.27771847958453799,27
1.218,0.27915944324695346,27
1.219,0.28023500891360786,27
1.22,0.28088243519800193,27
1.221,0.28104414710298947,27
1.222,0.28066902999703414,27
1.223,0.27971340678159018,27
1.224,0.27814172051496183,27
1.225,0.27592694726728451,27
1.226,0.2730507657575133,27
1.227,0.26950351142174755,27
1.228,0.26528394304353015,27
1.229,0.26039885000536089,27
1.23,0.2548625276630947,27
1.231,0.24869614736845289,27
1.232,0.24192704633628051,27
1.233,0.23458796093750028,27
1.234,0.22671622515840578,27
1.235,0.21835295396102944,27
1.236,0.20954222916282444,27
1.237,0.20033030327724843,27
1.238,0.19076483456560292,27
1.239,0.18089416438508199,27
1.24,0.17076664581363041,27
1.241,0.16043003051886087,27
1.242,0.14993091894075761,27
1.243,0.13931427709603439,27
1.244,0.12862302170092657,27
1.245,0.11789767385952714,27
1.246,0.10717608028307389,27
1.247,0.096493199894661708,27
1.248,0.085880952733143834,27
1.249,0.075368127296012055,27
1.25,0.064980341847786421,36
1.251,0.054740054759745166,36
1.252,0.044666618628804708,36
1.253,0.034776372736776279,36
1.254,0.025082768343844278,36
1.255,0.015596521349038037,36
1.256,0.006325786982447415,36
1.257,-0.0027236485943688687,36
1.258,-0.011548164625081667,36
1.259,-0.020146094545683495,36
1.26,-0.028517511361715438,36
1.261,-0.036664013351814961,36
1.262,-0.044588513410894828,36
1.263,-0.052295034913840285,36
1.264,-0.059788516547427541,36
1.265,-0.067074628131984504,36
1.266,-0.074159599041859883,36
1.267,-0.081050060440725338,36
1.268,-0.087752902178783232,36
1.269,-0.094275144857784487,36
1.27,-0.10062382725914903,36
1.271,-0.10680590905232604,36
1.272,-0.11282818845594085,36
1.273,-0.11869723431362939,36
1.274,-0.12441933186949644,36
1.275,-0.1300004413840273,36
1.276,-0.13544616861871842,36
1.277,-0.14076174613496242,36
1.278,-0.14595202429778809,36
1.279,-0.15102147084562614,36
1.28,-0.15597417788087931,36
1.281,-0.16081387515013484,36
1.282,-0.16554394851472698,36
1.283,-0.17016746255939061,36
1.284,-0.17468718634634711,36
1.285,-0.17910562139180752,36
1.286,-0.18342503101917626,36
1.287,-0.18764747032593243,36
1.288,-0.19177481608718353,36
1.289,-0.19580879600632589,36
1.29,-0.19975101681041793,36
1.291,-0.20360299077328034,36
1.292,-0.2073661603316983,36
1.293,-0.21104192053833468,36
1.294,-0.21463163916818956,36
1.295,-0.21813667436297038,36
1.296,-0.22155838975906578,36
1.297,-0.22489816709960056,36
1.298,-0.22815741637911208,36
1.299,-0.23133758361068174,36
1.3,-0.23444015633996351,36
1.301,-0.23746666705866062,36
1.302,-0.24231366439189633,36
1.303,-0.24614759094211824,36
1.304,-0.24926092099792946,36
1.305,-0.25189155324983603,36
1.306,-0.254227080459073,36
1.307,-0.25640935078302007,36
1.308,-0.25853920890220922,36
1.309,-0.26068131507009734,36
1.31,-0.26286895080166295,36
1.311,-0.26510873087075137,36
1.312,-0.26738515236349908,36
1.313,-0.26966492252624885,36
1.314,-0.27190101786751913,36
1.315,-0.27403643726764049,36
1.316,-0.27600762158549563,36
1.317,-0.27774752132359737,36
1.318,-0.27918830223890467,36
1.319,-0.28026368630847109,36
1.32,-0.28091093213855928,36
1.321,-0.28107246472483044,36
1.322,-0.28069716942860101,36
1.323,-0.27974136914422287,36
1.324,-0.27816950692294284,36
1.325,-0.27595455882788311,36
1.326,-0.27307820357102985,36
1.327,-0.26953077658155727,36
1.328,-0.26531103663612687,36
1.329,-0.26042577311040016,36
1.33,-0.25488928135343697,36
1.331,-0.24872273271020637,36
1.332,-0.24195346438884355,36
1.333,-0.23461421275360364,36
1.334,-0.22674231178415463,36
1.335,-0.21837887643594509,36
1.336,-0.20956798851988576,36
1.337,-0.20035590054293304,36
1.338,-0.19079027075992813,36
1.339,-0.18091944052164549,36
1.34,-0.17079176289965065,36
1.341,-0.16045498955521723,36
1.342,-0.14995572092203033,36
1.343,-0.13933892301054415,36
1.344,-0.12864751253077406,36
1.345,-0.11792201058063204,36
1.346,-0.10720026386521389,36
1.347,-0.096517231301511158,36
1.348,-0.085904832922312102,36
1.349,-0.075391857219081801,36
1.35,-0.06500392245035147,27
1.351,-0.054763486981448228,27
1.352,-0.044689903403374878,27
1.353,-0.034799510992066206,27
1.354,-0.025105761001867205,27
1.355,-0.015619369326004523,27
1.356,-0.0063484911888018886,27
1.357,0.0027010872539117992,27
1.358,0.011525745251501192,27
1.359,0.020123816245616696,27
1.36,0.028495373247421713,27
1.361,0.036642014541140647,27
1.362,0.044566653027237974,27
1.363,0.052273312086115756,27
1.364,0.059766930410032268,27
1.365,0.067053177824762972,27
1.366,0.074138283710069836,27
1.367,0.081028879235003737,27
1.368,0.087731854255112346,27
1.369,0.09425422937745831,27
1.37,0.10060304338873974,27
1.371,0.10678525596365085,27
1.372,0.11280766532602904,27
1.373,0.11867684032468934,27
1.374,0.12439906620888319,27
1.375,0.12998030324421009,27
1.376,0.13542615719724843,27
1.377,0.14074186063444094,27
1.378,0.14593226392583458,27
1.379,0.15100183481484669,27
1.38,0.15595466540883529,27
1.381,0.16079448545931171,27
1.382,0.16552468083250318,27
1.383,0.17014831611800696,27
1.384,0.17466816038287597,27
1.385,0.1790867151481226,27
1.386,0.18340624374192221,27
1.387,0.18762880126649498,27
1.388,0.1917562645016595,27
1.389,0.19579036115549364,27
1.39,0.1997326979597078,27
1.391,0.20358478719274548,27
1.392,0.20734807129598545,27
1.393,0.21102394532665539,27
1.394,0.21461377706429133,27
1.395,0.21811892465510818,27
1.396,0.22154075173997367,27
1.397,0.22488064006646352,27
1.398,0.22813999963353793,27
1.399,0.23132027645867337,27
1.4,0.23442295809189118,27
1.401,0.23744957702923442,27
1.402,0.242296681900139,27
1.403,0.24613071531133784,27
1.404,0.24924415155569268,27
1.405,0.251874889327941,27
1.406,0.25421052139352307,27
1.407,0.25639289591399705,27
1.408,0.25852285757404703,27
1.409,0.26066506663125621,27
1.41,0.26285280460470317,27
1.411,0.26509268627230759,27
1.412,0.26736920872425463,27
1.413,0.2696490792109103,27
1.414,0.27188527424479092,27
1.415,0.2740207927101998,27
1.416,0.27599207546996729,27
1.417,0.27773207303052921,27
1.418,0.27917295115274254,27
1.419,0.28024843181753467,27
1.42,0.28089577363501744,27
1.421,0.28105740160467707,27
1.422,0.28068220109163106,27
1.423,0.2797264949940082,27
1.424,0.27815472636680866,27
1.425,0.2759398712768843,27
1.426,0.27306360843992744,27
1.427,0.26951627328879513,27
1.428,0.26529662460380854,27
1.429,0.26041145176426589,27
1.43,0.25487505012284067,27
1.431,0.24870859102809303,27
1.432,0.24193941169172653,27
1.433,0.23460024848154226,27
1.434,0.22672843538073181,27
1.435,0.21836508734824528,27
1.436,0.20955428619847274,27
1.437,0.20034228444182819,27
1.438,0.19077674033658854,27
1.439,0.18090599523694237,27
1.44,0.17077840221784787,27
1.441,0.16044171294395002,27
1.442,0.1499425278522839,27
1.443,0.13932581295663282,27
1.444,0.1286344849703201,27
1.445,0.11790906499454498,27
1.446,0.10718739973766978,27
1.447,0.096504448119932015,27
1.448,0.085892130177345538,27
1.449,0.075379234404580636,27
1.45,0.06499137906335363,36
1.451,0.054751022522156634,36
1.452,0.044677517375137601,36
1.453,0.034787202901356618,36
1.454,0.02509353035826431,36
1.455,0.015607215642173489,36
1.456,0.0063364139804745062,36
1.457,-0.0027130884679563427,36
1.458,-0.011537670949455493,36
1.459,-0.020135666902664218,36
1.46,-0.02850714933575571,36
1.461,-0.036653716529982963,36
1.462,-0.044578281382857785,36
1.463,-0.052284867271848126,36
1.464,-0.059778412886296609,36
1.465,-0.067064588049081414,36
1.466,-0.074149622137085466,36
1.467,-0.081040146316498668,36
1.468,-0.087743050440025769,36
1.469,-0.09426535511190437,36
1.47,-0.10061409911602534,36
1.471,-0.10679624212429326,36
1.472,-0.11281858235777351,36
1.473,-0.11868768866252652,36
1.474,-0.12440984628506646,36
1.475,-0.12999101548827283,36
1.476,-0.13543680203602107,36
1.477,-0.14075243849206798,36
1.478,-0.14594277522379154,36
1.479,-0.15101227997195688,36
1.48,-0.15596504484128651,36
1.481,-0.16080479958067281,36
1.482,-0.16553493005374062,36
1.483,-0.17015850084750106,36
1.484,-0.17467828102643729,36
1.485,-0.17909677210900804,36
1.486,-0.18341623742085117,36
1.487,-0.1876387320616652,36
1.488,-0.19176613280876306,36
1.489,-0.19580016736773265,36
1.49,-0.19974244246781017,36
1.491,-0.20359447038498027,36
1.492,-0.20735769355817857,36
1.493,-0.21103350704220492,36
1.494,-0.21462327861418268,36
1.495,-0.21812836641792946,36
1.496,-0.22155013409193064,36
1.497,-0.22488996338139458,36
1.498,-0.22814926428292909,36
1.499,-0.23132948281167304,36
1.5,-0.23443210651532481,36
1.501,-0.23745866788761927,36
1.502,-0.24230571555569846,36
1.503,-0.2461396921240161,36
1.504,-0.24925307188316881,36
1.505,-0.25188375352564346,36
1.506,-0.25421932981464362,36
1.507,-0.25640164890950506,36
1.508,-0.2585315554927034,36
1.509,-0.26067370981962712,36
1.51,-0.26286139340717418,36
1.511,-0.2651012210310969,36
1.512,-0.26737768977942733,36
1.513,-0.26965750690039136,36
1.514,-0.271893648904379,36
1.515,-0.27402911467358049,36
1.516,-0.27600034506872639,36
1.517,-0.27774029059416611,36
1.518,-0.27918111700868325,36
1.519,-0.28025654629114466,36
1.52,-0.28090383704961502,36
1.521,-0.28106541428154591,36
1.522,-0.28069016335003316,36
1.523,-0.27973440715119668,36
1.524,-0.27816258873804023,36
1.525,-0.27594768417543192,36
1.526,-0.27307137217709276,36
1.527,-0.26952398817392098,36
1.528,-0.26530429094429114,36
1.529,-0.26041906986556718,36
